,PageRank,HubScore,AuthorityScore,Betweeness,Colony,Day,Role
Ant142,0.01815717986454608,0.023779433789227616,0.02377943378691858,0.005440272345800413,1,16,F
Ant308,0.006276604751427686,0.005832256748282785,0.0058322567490535025,0.0013145309243992168,1,16,F
Ant148,0.0072454344606784115,0.008268400772992693,0.008268400771719574,0.0016019739712697955,1,16,F
Ant149,0.011523649657575788,0.015936109566816795,0.015936109565273537,0.0022336156220113665,1,16,F
Ant475,0.013882188286121954,0.020310685832192064,0.02031068583121426,0.0027079377225876513,1,16,F
Ant380,0.006335948199857345,0.0012012498733942596,0.0012012498740477944,0.0009861508071897576,1,16,N
Ant394,0.00667209814711701,0.00226034277423747,0.0022603427750637417,0.0021067119138528357,1,16,C
Ant42,0.009566510528582109,0.004868966949652666,0.004868966950395427,0.0022483078208846057,1,16,C
Ant43,0.009944177094896622,0.013505947362929639,0.013505947361729201,0.00453927516480171,1,16,F
Ant44,0.012773061652254456,0.012850782333760585,0.012850782333156969,0.008175925392267042,1,16,F
Ant501,0.007366846425900988,0.002441361300930383,0.0024413613017638357,0.0015018328035941067,1,16,C
Ant507,0.0100688703596913,0.013081268081233038,0.013081268078972275,5.4960539183388525e-05,1,16,F
Ant153,0.006177453163087122,0.0030211098254456638,0.0030211098256533115,0.0011700276501342688,1,16,C
Ant260,0.01996320181513026,0.03211830550557095,0.032118305500576996,0.004122643776354903,1,16,F
Ant156,0.008785186682405178,0.0023243628846938624,0.0023243628855358234,0.0020571701052378493,1,16,N
Ant159,0.006263383438665535,0.0017094259142680856,0.001709425914800871,0.0013171711982325474,1,16,N
Ant158,0.010389958411065199,0.010364587654655399,0.010364587655184004,0.007235841364241643,1,16,F
Ant311,0.013084873630809965,0.01327903666561984,0.01327903666569084,0.009895181093448906,1,16,F
Ant268,0.007059619944650317,0.00154396363755028,0.001543963638314422,0.0014391971748461813,1,16,N
Ant390,0.0054818169601324445,0.0012502858704682527,0.0012502858710158576,0.0013681451819607157,1,16,N
Ant395,0.007163722096628605,0.0034261024180836964,0.0034261024188394374,0.0034545495084322185,1,16,C
Ant462,0.011784469134555225,0.015835260559502948,0.015835260559616166,0.005314122079274877,1,16,F
Ant4,0.008406340250722441,0.0058144579023632886,0.005814457903219306,0.0035125669802387404,1,16,F
Ant7,0.005935785455621837,0.0020538121270486454,0.0020538121276754153,0.001349113446852352,1,16,C
Ant6,0.03202794654577208,0.05910371906615136,0.05910371907598302,0.009196474746502398,1,16,F
Ant0,0.005309835304528978,0.0015382371815663215,0.0015382371821588492,0.0015164725245926634,1,16,N
Ant76,0.01080549850306753,0.014637760512125338,0.014637760511715099,0.004663425447079249,1,16,F
Ant73,0.007398878946722297,0.009410740595733338,0.009410740594313686,2.1092334266356786e-05,1,16,F
Ant593,0.005663267601380019,0.002394403284497222,0.0023944032848637557,0.001479019826136323,1,16,C
Ant19,0.008499640374810836,0.0048031108010186,0.004803110802078622,0.0023057084987619996,1,16,F
Ant614,0.008395520799357592,0.0018190651775359327,0.0018190651782208419,0.002150902326048362,1,16,
Ant599,0.01617691968778596,0.01579557068238014,0.015795570683647894,0.004597355819298121,1,16,
Ant13,0.00919661489117389,0.004782145994220643,0.004782145995138231,0.003990187755214358,1,16,C
Ant97,0.011435561520681259,0.008654484824037254,0.008654484825242467,0.003664018706748663,1,16,F
Ant387,0.009291791751703157,0.00551721038775842,0.005517210388153557,0.002946468164361601,1,16,F
Ant169,0.006420046732440148,0.0015991734226644297,0.0015991734233998921,0.0014015905877862221,1,16,N
Ant298,0.010623873303662445,0.01114133265122418,0.011141332651961653,0.0039029657610760667,1,16,F
Ant294,0.0116999106325527,0.02040360854419645,0.02040360854023635,8.164724747483967e-05,1,16,F
Ant98,0.008863771656421111,0.010667349453893213,0.010667349452906927,0.004690988012816287,1,16,F
Ant518,0.01051496687532619,0.013814930716407875,0.013814930716543031,0.007188266837017274,1,16,F
Ant215,0.005800117282791335,0.0023754384178006393,0.002375438418411895,0.0019781454143375527,1,16,C
Ant458,0.005925667991676301,0.001989299431827256,0.001989299432471294,0.0023245700348198286,1,16,C
Ant218,0.007090503291735469,0.0052662861682986955,0.005266286168744343,0.0020311392548910336,1,16,C
Ant219,0.010871188051662827,0.0016291076444109789,0.0016291076455496696,0.001084904963703334,1,16,Q
Ant332,0.007543942600585586,0.011272300101950145,0.011272300099834785,4.8173654160007705e-05,1,16,F
Ant60,0.009705471282749538,0.008844431681826222,0.008844431682582365,0.00321578680573339,1,16,F
Ant63,0.006165605902008135,0.0015067835375124725,0.0015067835379164267,0.001681741108165941,1,16,N
Ant64,0.019384230311825398,0.0385922341916784,0.03859223418267227,0.0027716347669964362,1,16,F
Ant178,0.008261250768010561,0.0028416442917919425,0.002841644292411123,0.0025439261617350166,1,16,N
Ant289,0.010820717401443513,0.011377492159894175,0.011377492160532646,0.00342334968305004,1,16,F
Ant173,0.007333241189909891,0.0010748085009789274,0.001074808501711046,0.0011083845234731867,1,16,N
Ant176,0.008423051464050344,0.011031848086504393,0.01103184808560683,0.0021374739145639176,1,16,F
Ant207,0.009729051403843782,0.005654123049872482,0.005654123050867473,0.003567918190352146,1,16,C
Ant202,0.010604269638771554,0.006024347354387162,0.006024347355721489,0.0038789629806954534,1,16,C
Ant209,0.01613709444452156,0.01572813773932506,0.015728137739660857,0.0035069675853598697,1,16,F
Ant38,0.016448287558991612,0.025021184977002196,0.025021184976118566,0.007420211220164668,1,16,F
Ant32,0.011963377582290437,0.01623827393687678,0.0162382739355741,0.0029930358452582707,1,16,F
Ant30,0.025845697237027898,0.05037629590893877,0.050376295917196584,0.0044198451807763335,1,16,F
Ant530,0.012213303115493164,0.016324980957591544,0.01632498095847169,0.006058283785943017,1,16,F
Ant538,0.007528468225345913,0.0017822888282462586,0.001782288829119604,0.002149733874580246,1,16,N
Ant232,0.010559726958663637,0.007210853741620069,0.007210853742835635,0.0030456563020718644,1,16,F
Ant109,0.008547313258779079,0.005189906265550966,0.0051899062668657615,0.0021752358234176875,1,16,F
Ant238,0.00839548198509502,0.011204750143528768,0.011204750141950551,4.8005272058587286e-05,1,16,F
Ant342,0.004663011565533883,0.0012413608889753798,0.0012413608893576105,0.0008003190664116355,1,16,C
Ant437,0.00759453587708027,0.002535821101153321,0.002535821101848883,0.0034124093498688847,1,16,C
Ant100,0.010400955002141964,0.010601144653780129,0.01060114465323867,0.00679972007705819,1,16,F
Ant347,0.011228586641351792,0.011482771008097942,0.011482771008914835,0.005251734578782956,1,16,F
Ant186,0.009693286429727195,0.004484789875152514,0.004484789876218885,0.002714263266821413,1,16,C
Ant621,0.010875605161523465,0.019085307522541662,0.01908530752081148,0.0013935207372650586,1,17,
Ant620,0.010128803321549466,0.005314444670732276,0.00531444467109384,0.008317427759342664,1,17,C
Ant356,0.01448002703014277,0.0271614887578771,0.027161488755465944,8.089000225967263e-05,1,17,F
Ant540,0.005753361314343612,0.0022182586228018343,0.002218258622974668,0.0014289320359394436,1,17,C
Ant115,0.008161733029115489,0.009621436469287517,0.009621436469660623,0.0038595866676853006,1,17,F
Ant117,0.015656805903035132,0.014817824168818584,0.014817824169455152,0.011355656465413087,1,17,C
Ant113,0.013002570396193583,0.018833082137035453,0.018833082136576813,0.004984599704984848,1,17,F
Ant191,0.006564505806376519,0.0008870597546132549,0.0008870597547177337,0.0016121512491762146,1,17,N
Ant190,0.008454109330827795,0.003806451629467344,0.003806451629644713,0.0032137575204793383,1,17,C
Ant217,0.01063034321445606,0.01445190332226443,0.014451903321353626,0.0015812051478677298,1,17,F
Ant492,0.013728416689934304,0.02114341736939192,0.021143417368886253,0.0038949920528331063,1,17,F
Ant324,0.015448620288207822,0.01746327055478416,0.017463270555530434,0.008832442340499104,1,17,F
Ant552,0.009826609911450648,0.0025736926623662593,0.0025736926626877443,0.003253837479261116,1,17,N
Ant257,0.012207752200650755,0.011747139392158917,0.011747139392745161,0.003491563516275152,1,17,F
Ant255,0.011909540171454196,0.017012914857827337,0.017012914856642546,0.001097258858703116,1,17,F
Ant26,0.0099353442484381,0.009759574988441272,0.009759574988723776,0.0026693220953776233,1,17,F
Ant27,0.009128886664533134,0.007501746656758931,0.007501746656662128,0.00863500377941224,1,17,F
Ant23,0.012005574895924971,0.015607086591101446,0.015607086591032594,0.005389692578686768,1,17,F
Ant29,0.007825672598107463,0.004017014307328179,0.004017014307526714,0.0038508080548679776,1,17,C
Ant482,0.00669718954613074,0.0019080621063475242,0.0019080621065568032,0.002767644008667489,1,17,N
Ant137,0.0074458225934662834,0.005406179459655286,0.005406179459874859,0.002294971991265499,1,17,C
Ant400,0.00804386514880709,0.005051565588582785,0.0050515655890028145,0.0030132386015576536,1,17,C
Ant127,0.00841511383988397,0.0032826246192666788,0.003282624619564063,0.0029002035756258496,1,17,C
Ant139,0.005091226556672451,0.0013793176204001775,0.0013793176205691763,0.0011971215456115993,1,17,N
Ant560,0.014172725760708717,0.027858556592177283,0.027858556591198916,0.0024185445429156173,1,17,F
Ant564,0.00918839496609273,0.0050428511971183235,0.005042851197338692,0.0035011771500375374,1,17,C
Ant243,0.007011002033389936,0.003487352176792772,0.003487352177006247,0.0023352688678719116,1,17,C
Ant242,0.008443693087632813,0.001573736383808462,0.0015737363839994712,0.0024895065108879655,1,17,N
Ant50,0.005512814853824657,0.0007449405994049069,0.0007449405995100672,0.0010946075495494412,1,17,N
Ant52,0.007609693217292806,0.0018323202411603813,0.0018323202413740038,0.0020498827812424126,1,17,N
Ant55,0.00683347900594433,0.002750800179783835,0.0027508001799928304,0.0024104031944731383,1,17,C
Ant142,0.016057974637452736,0.02184093431012583,0.021840934309032792,0.004071577332066713,1,17,F
Ant308,0.009394108402174048,0.009961429757925477,0.009961429758299957,0.0036253219435276934,1,17,F
Ant148,0.008769843381437162,0.01442936892125481,0.014429368920041551,5.61300518372363e-05,1,17,F
Ant149,0.009552903660198812,0.0139429774948115,0.013942977493727936,4.620896877875997e-05,1,17,F
Ant387,0.008871723858278738,0.005493772348036927,0.005493772348351756,0.0028592279696106992,1,17,F
Ant380,0.005911261159870422,0.0009863778635004845,0.000986377863657541,0.0009346801980987879,1,17,N
Ant462,0.01083178651805356,0.014981166437200405,0.014981166436705206,0.0024016674060525164,1,17,F
Ant42,0.009699253780221736,0.004051741368992484,0.0040517413693009485,0.0046121987228272595,1,17,C
Ant43,0.009126971475001964,0.01463775316261925,0.014637753162167312,0.0022084297484868468,1,17,F
Ant44,0.011290771137257466,0.012876218207268834,0.012876218207241892,0.006894498857880835,1,17,F
Ant501,0.008797767884607543,0.00266190128378104,0.002661901284020881,0.002952570179112026,1,17,C
Ant507,0.01163850789944349,0.0157631393844318,0.015763139383808505,0.004594993317854697,1,17,F
Ant153,0.007908145206263033,0.004520816764924168,0.004520816765188129,0.0031108785904329006,1,17,C
Ant260,0.027425385368357664,0.045068796434758834,0.0450687964335891,0.004654792710917602,1,17,F
Ant156,0.00716508989882904,0.0010230925210521417,0.0010230925212072804,0.0015792108885821525,1,17,N
Ant159,0.004636949836961217,0.0009014285138127132,0.000901428513937613,0.0011585109141843326,1,17,N
Ant158,0.012413497152175107,0.013513721332004075,0.013513721332251066,0.007536897851167287,1,17,F
Ant311,0.009657057327550655,0.008607757777023347,0.008607757777069602,0.006748509564247072,1,17,F
Ant268,0.005771108960657246,0.001777619326904882,0.001777619327099947,0.0018899546534563748,1,17,N
Ant390,0.004842326752153029,0.0011026647193064971,0.001102664719431472,0.0014346585175143557,1,17,N
Ant395,0.0057378779041956625,0.0018426830548806325,0.0018426830550159336,0.002280038000393033,1,17,C
Ant394,0.006499422797910536,0.0026880279259220087,0.0026880279262108723,0.0023256604463131776,1,17,C
Ant4,0.008578014902470467,0.006488051633481576,0.006488051633816939,0.003743029666112201,1,17,F
Ant7,0.006857242267023211,0.0024691862656779514,0.0024691862658989747,0.002175500135967246,1,17,C
Ant6,0.035073337314352776,0.05621534436769978,0.05621534436795131,0.005924648811713059,1,17,F
Ant0,0.004477950832224967,0.0006050190058190236,0.0006050190058992256,0.0012255122910392372,1,17,N
Ant76,0.014597986329469338,0.021072507684360465,0.021072507684542368,0.005801395045856853,1,17,F
Ant73,0.008306872858507288,0.01208689037218908,0.01208689037131203,8.061122101993509e-05,1,17,F
Ant593,0.00592412245716492,0.0025377881357852034,0.0025377881360170622,0.001746896283939824,1,17,C
Ant19,0.007575444917646396,0.004648039005513423,0.0046480390058864255,0.002423078370111888,1,17,F
Ant614,0.0074316644563447954,0.0016037104325069313,0.0016037104326740057,0.0025240150597793808,1,17,
Ant599,0.01701256637322758,0.01772128801106844,0.01772128801191126,0.00443846436782566,1,17,
Ant13,0.010781117205837827,0.0060760257956683095,0.006076025796017943,0.003630702304059939,1,17,C
Ant97,0.013217363598326688,0.011773528348236246,0.01177352834877897,0.008958932341183027,1,17,F
Ant475,0.010704097644951607,0.009321025481870786,0.009321025482076115,0.004114903370772509,1,17,F
Ant169,0.005047520156756874,0.0009135703323042525,0.0009135703324183792,0.0015122055149100538,1,17,N
Ant298,0.007469927395004056,0.006452709210524623,0.006452709210833592,0.003227034895710885,1,17,F
Ant294,0.012024168632796392,0.022179856037137125,0.02217985603527774,0.0004348401896689644,1,17,F
Ant98,0.009016103825005634,0.013313922205173702,0.01331392220441212,0.0019509112112404542,1,17,F
Ant518,0.011511974434253794,0.013609550167709445,0.013609550167758853,0.006586603912923007,1,17,F
Ant215,0.00530937430751037,0.0010710096056376784,0.0010710096057616224,0.001545445250981495,1,17,C
Ant458,0.005597451736475345,0.0022404851705509136,0.0022404851707493218,0.0015870906049987798,1,17,C
Ant218,0.008258513513803441,0.004700403686190194,0.004700403686428225,0.003747374707481784,1,17,C
Ant219,0.006512884101764114,0.000625703723668942,0.000625703723783245,0.00039078106522482655,1,17,Q
Ant332,0.010301608320956303,0.015915558734004565,0.015915558732888104,9.699912754534913e-05,1,17,F
Ant60,0.007806789290894348,0.006804142503272172,0.0068041425034543425,0.0020108401635649006,1,17,F
Ant63,0.006456254330768535,0.0014643079000233614,0.0014643079001782607,0.0026970603020028674,1,17,N
Ant64,0.02067044127582228,0.02997730708297967,0.029977307082507326,0.005387859402614892,1,17,F
Ant178,0.00673427970834496,0.002719114960674169,0.002719114960830528,0.0027959018102740735,1,17,N
Ant289,0.011331542651943288,0.01373504628149313,0.013735046282015457,0.003194434069443679,1,17,F
Ant173,0.005984073004229433,0.0011493550855401862,0.0011493550856953795,0.0014706953662964497,1,17,N
Ant176,0.008052164057136291,0.010173053931599682,0.010173053931207323,0.0020389331568598018,1,17,F
Ant207,0.009017776849395366,0.0027868228969579814,0.002786822897202818,0.0029283743708212735,1,17,C
Ant202,0.008366342610460544,0.00349207106659004,0.0034920710668918395,0.0023891097250937662,1,17,C
Ant209,0.01583411388752998,0.01559811044201914,0.015598110442602339,0.004417223286483479,1,17,F
Ant38,0.015004969428897052,0.024011222453964923,0.024011222453585758,0.005652682492115064,1,17,F
Ant32,0.01105019643308901,0.016838971009745164,0.016838971008788478,0.0008394604988385873,1,17,F
Ant30,0.026688431216570465,0.048123098049400334,0.048123098051844594,0.004438054380072401,1,17,F
Ant530,0.012448084372717801,0.018113453899565767,0.01811345389913506,0.0036674685355864906,1,17,F
Ant538,0.006724391949583114,0.001284763694786384,0.0012847636949176737,0.002024569262804718,1,17,N
Ant232,0.012526306002883349,0.009586726937427003,0.009586726937890788,0.0030082023454481256,1,17,F
Ant109,0.007649102373658918,0.004797944347398661,0.004797944347759813,0.002430693330175004,1,17,F
Ant238,0.013493384035117907,0.016619890343870798,0.016619890344627953,0.006176468155819415,1,17,F
Ant342,0.00581360703650998,0.002409929424323237,0.002409929424495648,0.0009368233683071121,1,17,C
Ant437,0.007142117267507999,0.002241196130368839,0.002241196130529227,0.0036025080379576274,1,17,C
Ant100,0.014342643184949747,0.02055157108850115,0.020551571088228134,0.0042550937407192955,1,17,F
Ant347,0.012055166658857462,0.012621859437106987,0.012621859437618873,0.0046903474493776,1,17,F
Ant186,0.011031477006095476,0.005244057508977928,0.0052440575093616465,0.003172080308610274,1,17,C
Ant621,0.011974522203604145,0.02008395845408334,0.02008395845322534,0.004008157300020973,1,18,
Ant620,0.007858373975545814,0.0038894951136108835,0.0038894951138334095,0.0034223033260945097,1,18,C
